Row_ID,Product_ID,Order_ID
5630,FUR-TA-10002530,US-2016-146066
5631,TEC-AC-10001432,CA-2014-127614
5632,FUR-TA-10003715,CA-2014-127614
5633,OFF-BI-10003291,CA-2014-127614
5634,OFF-BI-10004187,CA-2016-101742
5635,OFF-BI-10000666,CA-2015-134943
5636,OFF-BI-10002225,CA-2017-123022
5637,TEC-AC-10000474,CA-2017-123022
5638,FUR-FU-10004245,CA-2017-113208
5639,FUR-CH-10004287,CA-2014-154893
5640,FUR-CH-10000595,CA-2014-154893
5641,OFF-PA-10003063,CA-2014-147900
5642,OFF-AR-10000246,CA-2017-106355
5643,FUR-FU-10003274,CA-2016-127985
5644,OFF-EN-10004147,CA-2015-166604
5645,OFF-BI-10002103,CA-2017-120719
5646,FUR-FU-10004018,CA-2017-127117
5647,FUR-FU-10001473,CA-2015-104241
5648,OFF-PA-10001800,CA-2017-168179
5649,OFF-PA-10004609,CA-2017-142342
5650,OFF-EN-10002592,CA-2017-142342
5651,OFF-ST-10002957,CA-2017-142342
5652,FUR-BO-10002613,CA-2017-142342
5653,OFF-PA-10001033,CA-2017-109099
5654,OFF-AR-10000940,US-2014-134187
5655,OFF-BI-10001670,CA-2016-145261
5656,OFF-AR-10004078,CA-2016-145261
5657,OFF-PA-10003036,CA-2016-145261
5658,TEC-AC-10000991,CA-2016-145261
5659,FUR-TA-10002530,CA-2016-145261
5660,OFF-LA-10000407,CA-2016-145261
5661,TEC-PH-10004833,CA-2016-145261
5662,FUR-FU-10002671,CA-2016-108875
5663,OFF-ST-10001370,CA-2016-108875
5664,OFF-AR-10000914,CA-2016-141957
5665,OFF-BI-10001116,CA-2016-141957
5666,OFF-ST-10002276,CA-2016-141957
5667,OFF-ST-10004340,CA-2016-141957
5668,OFF-LA-10004093,CA-2016-142405
5669,OFF-BI-10004728,CA-2016-142405
5670,TEC-AC-10003095,CA-2016-142405
5671,FUR-FU-10003192,CA-2015-141012
5672,TEC-PH-10004522,CA-2015-141012
5673,OFF-EN-10003068,CA-2017-127922
5674,OFF-PA-10001204,CA-2017-127922
5675,OFF-PA-10003953,CA-2016-146318
5676,TEC-PH-10001552,CA-2014-135993
5677,TEC-AC-10004877,CA-2014-135993
5678,FUR-FU-10000193,CA-2014-126802
5679,OFF-FA-10000735,CA-2016-143924
5680,OFF-PA-10002120,CA-2016-143924
5681,OFF-BI-10001249,CA-2016-141551
5682,OFF-PA-10001569,CA-2016-141551
5683,OFF-PA-10004248,CA-2014-164315
5684,TEC-PH-10001128,CA-2014-164315
5685,OFF-AP-10003842,CA-2014-164315
5686,OFF-BI-10002794,CA-2015-131072
5687,OFF-FA-10000621,CA-2014-131541
5688,FUR-FU-10003623,CA-2014-131541
5689,OFF-EN-10000781,CA-2014-131541
5690,FUR-CH-10002044,CA-2015-119550
5691,OFF-AR-10000817,US-2015-138093
5692,OFF-PA-10001509,US-2015-138093
5693,TEC-PH-10004667,US-2015-138093
5694,OFF-PA-10000143,US-2015-138093
5695,FUR-CH-10000785,US-2015-138093
5696,FUR-TA-10001676,CA-2016-126165
5697,OFF-BI-10000309,CA-2017-126123
5698,OFF-BI-10004224,CA-2017-126123
5699,OFF-LA-10002312,CA-2016-143441
5700,OFF-PA-10003022,CA-2017-148320
5701,OFF-EN-10001532,CA-2016-125661
5702,TEC-AC-10004855,CA-2016-125661
5703,OFF-AR-10003829,US-2014-123519
5704,FUR-TA-10002645,US-2014-123519
5705,TEC-AC-10003033,US-2014-123519
5706,OFF-SU-10002522,CA-2014-155593
5707,OFF-BI-10004828,CA-2017-136000
5708,FUR-FU-10001095,US-2015-160857
5709,OFF-SU-10000157,US-2015-160857
5710,FUR-CH-10002647,US-2015-160857
5711,TEC-CO-10004115,US-2015-160857
5712,OFF-PA-10003363,US-2015-160857
5713,TEC-PH-10003092,CA-2017-115805
5714,TEC-PH-10003655,US-2014-143707
5715,OFF-ST-10001476,CA-2017-116939
5716,TEC-AC-10002049,CA-2015-124107
5717,TEC-PH-10003875,CA-2015-124107
5718,OFF-EN-10003286,CA-2015-124107
5719,OFF-AP-10003971,CA-2015-124107
5720,OFF-ST-10001031,CA-2017-126550
5721,OFF-FA-10000304,CA-2015-138674
5722,TEC-AC-10000358,CA-2015-138674
5723,TEC-AC-10002800,CA-2015-138674
5724,OFF-PA-10004735,CA-2016-165820
5725,OFF-ST-10002574,CA-2014-103191
5726,TEC-AC-10004171,CA-2015-103933
5727,TEC-PH-10002922,CA-2015-110548
5728,TEC-AC-10003023,CA-2017-117324
5729,OFF-AP-10003590,CA-2017-117324
5730,OFF-LA-10003510,CA-2017-117324
5731,FUR-BO-10003159,CA-2017-117324
5732,OFF-PA-10002713,CA-2017-117324
5733,FUR-BO-10002598,CA-2017-143574
5734,OFF-SU-10002537,CA-2017-143574
5735,FUR-FU-10003976,CA-2017-143574
5736,OFF-BI-10000174,CA-2014-111773
5737,OFF-PA-10002893,CA-2014-148614
5738,FUR-FU-10003194,CA-2014-148614
5739,OFF-BI-10004233,CA-2017-156139
5740,OFF-PA-10000232,US-2017-147886
5741,FUR-FU-10001095,US-2017-147886
5742,TEC-MA-10004679,US-2017-147886
5743,OFF-PA-10003651,US-2017-147886
5744,OFF-PA-10000743,US-2017-147886
5745,OFF-ST-10002743,US-2017-147886
5746,FUR-FU-10003829,US-2017-147886
5747,TEC-PH-10002496,CA-2016-113733
5748,TEC-AC-10002473,CA-2016-113733
5749,TEC-AC-10004877,CA-2016-113733
5750,TEC-PH-10000923,CA-2017-104913
5751,FUR-TA-10001539,CA-2014-145800
5752,OFF-LA-10003498,CA-2016-125850
5753,OFF-LA-10004484,CA-2016-125850
5754,FUR-CH-10000015,CA-2016-118514
5755,OFF-AR-10003732,CA-2015-150749
5756,OFF-AP-10004052,CA-2014-163748
5757,TEC-CO-10002095,CA-2014-163748
5758,FUR-FU-10004270,CA-2015-119634
5759,TEC-MA-10000423,CA-2015-149300
5760,OFF-ST-10001526,US-2016-111528
5761,OFF-BI-10002194,US-2016-111528
5762,OFF-AP-10000828,CA-2017-158169
5763,FUR-FU-10001473,CA-2017-158169
5764,FUR-CH-10004983,CA-2015-162047
5765,OFF-ST-10003994,CA-2015-117772
5766,TEC-PH-10004447,US-2014-126340
5767,OFF-LA-10004545,CA-2016-149685
5768,TEC-AC-10003116,CA-2017-126396
5769,OFF-LA-10001641,CA-2015-154900
5770,OFF-PA-10002377,CA-2015-154900
5771,FUR-FU-10000010,CA-2015-103835
5772,OFF-AP-10002651,CA-2015-103835
5773,TEC-CO-10002313,CA-2015-158939
5774,OFF-ST-10001580,CA-2016-117408
5775,FUR-CH-10001545,CA-2016-142398
5776,OFF-BI-10004826,CA-2016-142398
5777,OFF-BI-10000301,CA-2016-105277
5778,OFF-PA-10000994,CA-2016-112060
5779,OFF-AR-10003156,CA-2014-105270
5780,FUR-CH-10000988,CA-2014-105270
5781,TEC-MA-10003329,US-2015-159513
5782,OFF-AR-10001547,CA-2015-155586
5783,OFF-EN-10003072,CA-2015-155586
5784,OFF-PA-10000726,CA-2015-155586
5785,FUR-BO-10001972,CA-2017-141117
5786,OFF-SU-10004664,CA-2017-141117
5787,OFF-BI-10003676,CA-2017-141117
5788,OFF-AR-10003727,CA-2017-141117
5789,FUR-FU-10003829,CA-2017-115070
5790,OFF-BI-10003712,CA-2017-115070
5791,OFF-FA-10002280,CA-2017-140186
5792,FUR-CH-10002961,CA-2017-140186
5793,OFF-AP-10002578,CA-2017-140186
5794,FUR-FU-10004848,CA-2017-140186
5795,OFF-BI-10003364,CA-2017-140186
5796,OFF-ST-10002615,CA-2014-124856
5797,FUR-FU-10000521,CA-2014-124856
5798,OFF-LA-10000121,CA-2014-124856
5799,OFF-PA-10001289,CA-2014-124856
5800,FUR-CH-10004495,CA-2014-166716
5801,TEC-PH-10000895,CA-2014-123225
5802,OFF-PA-10000552,CA-2014-123225
5803,TEC-PH-10000376,CA-2015-163440
5804,OFF-AR-10003504,US-2017-106796
5805,OFF-ST-10000943,CA-2017-113873
5806,FUR-BO-10003441,CA-2017-113873
5807,OFF-PA-10002195,CA-2016-149783
5808,OFF-AP-10001205,CA-2016-149783
5809,OFF-AR-10002987,CA-2016-149783
5810,FUR-FU-10000723,CA-2016-125017
5811,OFF-PA-10003127,US-2015-163279
5812,FUR-FU-10000747,US-2015-163279
5813,TEC-PH-10001795,US-2015-163279
5814,OFF-PA-10003797,CA-2015-150196
5815,TEC-AC-10002718,US-2015-106495
5816,TEC-PH-10002170,CA-2014-124730
5817,OFF-BI-10001078,CA-2014-124730
5818,OFF-BI-10001031,CA-2014-124730
5819,OFF-LA-10001158,CA-2014-124730
5820,OFF-LA-10001613,CA-2014-124730
5821,OFF-SU-10000157,CA-2017-117632
5822,OFF-AP-10004868,CA-2017-117632
5823,FUR-TA-10001520,CA-2017-117632
5824,OFF-BI-10001900,CA-2017-117632
5825,OFF-AP-10003971,CA-2014-115056
5826,OFF-PA-10000418,CA-2017-161067
5827,FUR-CH-10004626,CA-2017-161067
5828,FUR-CH-10004860,CA-2017-161067
5829,OFF-AR-10003251,CA-2017-161067
5830,FUR-TA-10004575,CA-2016-122063
5831,FUR-CH-10004754,CA-2016-122063
5832,TEC-AC-10003095,CA-2015-111206
5833,OFF-LA-10000262,CA-2016-142895
5834,FUR-CH-10002961,CA-2016-142895
5835,OFF-BI-10003876,CA-2015-101868
5836,OFF-BI-10002133,CA-2015-101868
5837,TEC-AC-10004396,CA-2015-101868
5838,TEC-PH-10004100,CA-2017-133207
5839,OFF-ST-10000636,CA-2015-132948
5840,OFF-PA-10001972,CA-2015-134992
5841,FUR-FU-10002554,CA-2015-134992
5842,TEC-PH-10003174,CA-2015-126725
5843,OFF-ST-10001418,CA-2015-126725
5844,FUR-FU-10002813,CA-2015-126725
5845,OFF-ST-10000129,CA-2015-126725
5846,OFF-PA-10001639,CA-2015-126725
5847,FUR-CH-10001708,CA-2015-126725
5848,FUR-FU-10001591,CA-2015-126725
5849,OFF-AP-10003849,CA-2015-121783
5850,OFF-ST-10000078,CA-2015-121783
5851,TEC-CO-10001571,CA-2015-121783
5852,OFF-BI-10001658,CA-2015-121783
5853,FUR-FU-10004351,CA-2015-121783
5854,OFF-BI-10003314,US-2014-138835
5855,OFF-ST-10001505,CA-2015-112214
5856,OFF-SU-10003567,CA-2015-112214
5857,OFF-BI-10002982,CA-2015-112214
5858,FUR-FU-10002364,CA-2015-112214
5859,FUR-BO-10004218,US-2017-153255
5860,FUR-TA-10002530,CA-2015-108119
5861,OFF-PA-10001526,CA-2015-157434
5862,OFF-PA-10001497,CA-2016-101525
5863,OFF-PA-10003936,CA-2016-101525
5864,OFF-AR-10000716,CA-2016-101525
5865,OFF-AP-10002765,US-2014-117968
5866,OFF-AR-10004165,US-2014-117968
5867,FUR-CH-10002335,US-2014-117968
5868,OFF-AR-10004078,CA-2016-158211
5869,OFF-BI-10002026,CA-2016-158211
5870,FUR-CH-10001215,CA-2016-152247
5871,FUR-TA-10001771,CA-2016-128223
5872,FUR-FU-10004006,CA-2016-154235
5873,OFF-ST-10003282,CA-2017-129910
5874,OFF-BI-10002353,CA-2017-133095
5875,OFF-BI-10004141,CA-2017-133095
5876,OFF-AR-10001954,CA-2015-130554
5877,OFF-BI-10001071,CA-2014-152443
5878,OFF-PA-10003022,CA-2014-152443
5879,OFF-AP-10001293,CA-2014-152443
5880,OFF-PA-10001815,CA-2016-133319
5881,FUR-CH-10001215,CA-2016-133935
5882,OFF-PA-10000100,CA-2016-133935
5883,FUR-CH-10002880,CA-2016-133935
5884,FUR-FU-10004712,CA-2016-136301
5885,OFF-SU-10000151,CA-2016-136301
5886,OFF-BI-10000136,US-2014-109456
5887,TEC-AC-10003610,US-2014-109456
5888,OFF-ST-10001837,CA-2017-151596
5889,OFF-PA-10001952,CA-2015-147879
5890,OFF-BI-10002414,CA-2016-166625
5891,OFF-PA-10001790,CA-2016-146157
5892,OFF-ST-10001590,CA-2016-146157
5893,TEC-AC-10003657,CA-2016-146157
5894,OFF-BI-10004876,CA-2017-159954
5895,OFF-ST-10003123,CA-2017-100825
5896,OFF-LA-10003498,CA-2014-168305
5897,OFF-PA-10004947,CA-2014-168305
5898,FUR-FU-10003799,CA-2016-167682
5899,TEC-PH-10000673,CA-2016-167682
5900,OFF-EN-10002621,CA-2017-108000
5901,OFF-BI-10004528,CA-2015-146465
5902,FUR-FU-10001889,CA-2016-159639
5903,OFF-PA-10000157,US-2017-153948
5904,OFF-PA-10002764,US-2017-153948
5905,OFF-PA-10000143,US-2017-153948
5906,OFF-LA-10000414,US-2017-153948
5907,TEC-AC-10003441,US-2017-153948
5908,OFF-BI-10002353,US-2016-113985
5909,OFF-AP-10001303,US-2016-113985
5910,FUR-FU-10003026,US-2016-113985
5911,OFF-BI-10000632,US-2016-113985
5912,OFF-ST-10001328,CA-2016-155383
5913,OFF-SU-10004661,CA-2014-120432
5914,OFF-ST-10000617,US-2015-126977
5915,OFF-LA-10002762,US-2015-126977
5916,FUR-CH-10001973,US-2015-126977
5917,OFF-ST-10003058,US-2015-126977
5918,FUR-BO-10004834,US-2015-126977
5919,FUR-BO-10002213,US-2015-126977
5920,TEC-PH-10002170,US-2015-126977
5921,TEC-AC-10003033,US-2015-126977
5922,OFF-PA-10004071,US-2015-126977
5923,TEC-PH-10000169,US-2015-126977
5924,FUR-TA-10002958,CA-2016-130288
5925,OFF-AR-10001177,CA-2017-146458
5926,TEC-AC-10004975,CA-2017-150420
5927,FUR-TA-10001086,US-2014-118997
5928,OFF-LA-10000240,CA-2014-114314
5929,FUR-FU-10002107,CA-2014-114314
5930,FUR-BO-10001519,US-2017-169551
5931,OFF-PA-10004100,US-2017-169551
5932,TEC-PH-10001363,US-2017-169551
5933,OFF-ST-10004835,US-2017-169551
5934,TEC-AC-10002018,US-2017-169551
5935,TEC-AC-10003033,US-2017-169551
5936,FUR-FU-10000221,CA-2016-103107
5937,TEC-PH-10001198,CA-2016-103107
5938,TEC-PH-10002564,CA-2016-103107
5939,TEC-PH-10003811,CA-2017-122077
5940,OFF-LA-10004178,CA-2017-122077
5941,TEC-AC-10001465,CA-2017-112431
5942,OFF-AR-10000940,CA-2017-112431
5943,TEC-PH-10001700,CA-2016-151092
5944,FUR-FU-10000771,CA-2014-104178
5945,TEC-AC-10002399,CA-2014-104178
5946,OFF-PA-10004983,CA-2014-104178
5947,OFF-ST-10004258,CA-2014-104178
5948,OFF-BI-10004040,CA-2015-115924
5949,OFF-EN-10003862,CA-2017-161046
5950,TEC-AC-10004571,CA-2017-161046
5951,OFF-AP-10000891,CA-2017-161046
5952,OFF-BI-10002026,CA-2017-161046
5953,OFF-PA-10001826,US-2017-141698
5954,OFF-AR-10001231,US-2014-105151
5955,FUR-FU-10000409,CA-2014-155796
5956,FUR-BO-10002545,CA-2014-155796
5957,OFF-ST-10002756,CA-2016-127138
5958,OFF-AP-10003842,CA-2016-127138
5959,OFF-EN-10004459,CA-2016-127138
5960,FUR-CH-10003746,CA-2016-127138
5961,FUR-FU-10003142,CA-2017-150602
5962,TEC-PH-10001425,CA-2014-140732
5963,OFF-AP-10001626,CA-2014-140732
5964,OFF-PA-10003625,CA-2014-140732
5965,OFF-SU-10004768,CA-2017-119011
5966,OFF-ST-10000777,CA-2017-119011
5967,TEC-PH-10003171,CA-2017-119011
5968,OFF-PA-10001033,CA-2016-166912
5969,OFF-PA-10000418,CA-2014-141726
5970,OFF-BI-10001982,CA-2014-141726
5971,OFF-PA-10002230,CA-2014-141726
5972,FUR-FU-10003577,CA-2014-141726
5973,FUR-BO-10001811,CA-2017-115105
5974,OFF-AP-10003779,CA-2015-143980
5975,OFF-ST-10000676,CA-2016-135636
5976,OFF-ST-10001496,CA-2017-102155
5977,OFF-PA-10003673,CA-2017-102155
5978,TEC-PH-10004614,CA-2017-116953
5979,FUR-TA-10001039,CA-2014-117765
5980,OFF-BI-10000474,CA-2014-117765
5981,FUR-CH-10004698,CA-2014-117765
5982,OFF-ST-10003327,CA-2014-117765
5983,OFF-PA-10000232,CA-2016-114895
5984,OFF-PA-10003657,CA-2017-112984
5985,FUR-FU-10001185,CA-2016-163776
5986,OFF-BI-10003007,CA-2016-163776
5987,OFF-ST-10002485,CA-2016-163776
5988,OFF-PA-10001033,CA-2016-163776
5989,OFF-BI-10000404,CA-2016-163776
5990,FUR-BO-10003546,CA-2016-163776
5991,OFF-BI-10004390,US-2017-163300
5992,TEC-PH-10001700,US-2017-163300
5993,FUR-CH-10003396,US-2017-163300
5994,OFF-ST-10001558,CA-2016-162187
5995,OFF-SU-10004782,CA-2016-162187
5996,FUR-CH-10003298,CA-2016-162187
5997,OFF-AP-10000576,CA-2016-162187
5998,FUR-TA-10003008,CA-2016-162187
5999,FUR-CH-10001708,US-2014-112991
6000,OFF-PA-10000019,US-2014-112991
6001,OFF-PA-10002222,US-2014-112991
6002,FUR-FU-10002553,CA-2014-124079
6003,OFF-BI-10002103,CA-2014-124079
6004,OFF-BI-10002794,US-2017-146878
6005,FUR-FU-10002597,CA-2017-107244
6006,FUR-CH-10003535,CA-2015-100657
6007,TEC-PH-10001527,CA-2017-129581
6008,FUR-FU-10004006,CA-2017-129028
6009,OFF-PA-10000595,CA-2015-135580
6010,OFF-ST-10000798,CA-2015-135580
6011,TEC-MA-10004002,CA-2015-135580
6012,OFF-EN-10003296,CA-2015-135580
6013,TEC-PH-10004345,CA-2015-135580
6014,OFF-PA-10004405,CA-2016-159016
6015,TEC-PH-10002885,CA-2016-159016
6016,FUR-FU-10000747,CA-2014-102652
6017,FUR-FU-10001918,CA-2014-102652
6018,OFF-PA-10003309,CA-2014-102652
6019,OFF-PA-10001977,CA-2014-102652
6020,OFF-AP-10002892,CA-2014-152422
6021,OFF-AP-10002222,US-2016-156692
6022,TEC-AC-10000158,US-2016-156692
6023,OFF-EN-10002600,CA-2014-130869
6024,TEC-AC-10004855,US-2017-128832
6025,OFF-AP-10000938,CA-2017-139717
6026,OFF-PA-10002195,CA-2017-139717
6027,OFF-FA-10002701,CA-2017-136007
6028,TEC-PH-10003589,CA-2017-136007
6029,OFF-AR-10003752,CA-2016-157364
6030,OFF-AR-10003829,US-2016-112970
6031,FUR-CH-10000155,US-2017-152492
6032,FUR-FU-10003142,CA-2016-101168
6033,OFF-SU-10001218,CA-2017-104010
6034,FUR-FU-10002963,CA-2015-130253
6035,OFF-AP-10002578,US-2015-155369
6036,OFF-BI-10003925,US-2015-155369
6037,FUR-FU-10003347,CA-2016-131205
6038,OFF-BI-10000315,CA-2016-131205
6039,OFF-ST-10002583,CA-2016-131205
6040,OFF-AR-10003469,CA-2016-131205
6041,TEC-PH-10001817,CA-2017-122364
6042,TEC-MA-10001031,CA-2017-122364
6043,FUR-FU-10002088,CA-2016-117912
6044,FUR-CH-10001482,CA-2017-145702
6045,OFF-PA-10001526,CA-2017-145702
6046,FUR-FU-10002937,CA-2015-113215
6047,FUR-TA-10001771,CA-2016-154662
6048,OFF-BI-10003305,CA-2015-105571
6049,OFF-BI-10001359,CA-2015-105571
6050,OFF-PA-10000483,CA-2016-152765
6051,OFF-AR-10000658,CA-2015-153878
6052,OFF-AP-10001205,CA-2015-153878
6053,OFF-PA-10002586,CA-2016-124016
6054,FUR-FU-10004963,CA-2016-124016
6055,OFF-BI-10002071,CA-2016-124016
6056,OFF-BI-10001617,CA-2016-113551
6057,OFF-PA-10004665,CA-2016-113551
6058,OFF-EN-10001990,CA-2014-107524
6059,OFF-PA-10000587,CA-2014-107524
6060,TEC-AC-10004859,CA-2014-138072
6061,OFF-ST-10001476,CA-2015-134201
6062,OFF-AR-10002804,CA-2015-134201
6063,TEC-CO-10004202,CA-2015-111780
6064,OFF-PA-10001307,CA-2015-111780
6065,OFF-PA-10001667,CA-2015-111780
6066,OFF-LA-10001569,CA-2015-119942
6067,OFF-SU-10000898,CA-2015-151547
6068,FUR-CH-10000225,CA-2017-166695
6069,FUR-FU-10002191,CA-2017-166695
6070,TEC-MA-10003176,CA-2017-166695
6071,OFF-LA-10004093,CA-2017-167542
6072,OFF-ST-10000025,CA-2015-120901
6073,OFF-FA-10001561,CA-2015-120901
6074,OFF-SU-10001225,CA-2015-120901
6075,OFF-BI-10001718,CA-2017-121398
6076,OFF-ST-10002756,CA-2017-121398
6077,TEC-AC-10001432,CA-2016-151561
6078,TEC-AC-10003399,CA-2016-151561
6079,OFF-SU-10001574,CA-2016-151561
6080,FUR-FU-10004864,CA-2016-151561
6081,OFF-ST-10001172,CA-2017-154676
6082,FUR-FU-10002396,US-2014-165589
6083,OFF-BI-10004040,US-2016-132577
6084,OFF-AR-10003481,US-2016-132577
6085,TEC-AC-10000387,US-2016-132577
6086,OFF-LA-10000262,US-2016-132577
6087,OFF-BI-10003196,US-2016-132577
6088,FUR-FU-10004351,CA-2015-114048
6089,OFF-PA-10001870,CA-2015-137281
6090,OFF-BI-10002813,US-2017-162068
6091,FUR-CH-10003846,CA-2017-100111
6092,TEC-AC-10002647,CA-2017-100111
6093,OFF-PA-10000807,CA-2017-100111
6094,TEC-AC-10001465,CA-2017-100111
6095,OFF-ST-10000615,CA-2017-100111
6096,OFF-PA-10002713,CA-2017-100111
6097,FUR-CH-10003061,CA-2017-100111
6098,OFF-BI-10000343,CA-2017-100111
6099,OFF-FA-10000304,CA-2017-100111
6100,FUR-CH-10004086,CA-2017-100111
6101,TEC-PH-10002885,CA-2017-100111
6102,FUR-CH-10001215,CA-2017-100111
6103,TEC-PH-10000215,CA-2017-100111
6104,TEC-AC-10001998,CA-2017-100111
6105,FUR-TA-10002356,US-2017-132381
6106,OFF-AR-10002399,CA-2015-147011
6107,OFF-AP-10001563,CA-2014-120852
6108,TEC-AC-10004510,CA-2014-120852
6109,OFF-LA-10001982,CA-2016-150007
6110,OFF-BI-10004141,CA-2016-150007
6111,FUR-CH-10004495,CA-2016-124590
6112,OFF-AP-10002311,CA-2016-124590
6113,OFF-FA-10000585,CA-2016-124590
6114,FUR-CH-10000454,CA-2016-124590
6115,FUR-CH-10003746,CA-2016-124590
6116,OFF-BI-10003291,CA-2016-133802
6117,TEC-PH-10002114,US-2016-113677
6118,OFF-LA-10001569,US-2016-113677
6119,TEC-PH-10001425,CA-2017-143378
6120,OFF-AR-10001915,CA-2017-143378
6121,FUR-FU-10004864,CA-2017-143378
6122,FUR-BO-10001972,CA-2017-143378
6123,OFF-ST-10000532,CA-2017-152660
6124,OFF-PA-10003883,CA-2015-142139
6125,TEC-AC-10003038,CA-2017-145772
6126,OFF-PA-10001593,CA-2017-145772
6127,OFF-BI-10002049,CA-2017-145772
6128,FUR-CH-10003817,CA-2016-124100
6129,OFF-BI-10002353,US-2014-158400
6130,TEC-AC-10003116,CA-2017-162033
6131,OFF-FA-10003021,CA-2017-162033
6132,FUR-CH-10004477,CA-2014-163447
6133,OFF-PA-10001033,CA-2017-145737
6134,FUR-TA-10004152,CA-2016-148096
6135,OFF-AR-10002135,CA-2016-146766
6136,TEC-AC-10000521,CA-2015-105613
6137,OFF-AP-10000026,CA-2015-105613
6138,OFF-PA-10002986,US-2016-142251
6139,FUR-BO-10001337,CA-2014-131247
6140,OFF-ST-10000532,US-2015-113593
6141,OFF-PA-10001497,CA-2017-121083
6142,OFF-ST-10002554,CA-2017-121083
6143,TEC-PH-10001336,CA-2017-121083
6144,OFF-AR-10002987,CA-2017-121083
6145,OFF-PA-10000575,CA-2017-151190
6146,OFF-AR-10003394,CA-2014-133543
6147,OFF-AR-10003394,CA-2017-105130
6148,OFF-BI-10001191,CA-2017-105130
6149,TEC-PH-10003484,CA-2016-161928
6150,FUR-CH-10003968,CA-2017-101322
6151,FUR-BO-10001608,US-2016-106600
6152,FUR-BO-10004218,CA-2014-111871
6153,OFF-ST-10002485,CA-2017-139437
6154,FUR-FU-10001876,CA-2017-151484
6155,OFF-ST-10002370,CA-2017-151484
6156,OFF-ST-10000142,CA-2017-151484
6157,FUR-FU-10004671,CA-2017-151484
6158,OFF-EN-10002504,CA-2016-104150
6159,TEC-AC-10004803,CA-2016-104150
6160,OFF-ST-10001932,CA-2016-161025
6161,TEC-PH-10004667,CA-2014-103989
6162,OFF-LA-10000443,CA-2014-103989
6163,OFF-ST-10000918,CA-2014-103989
6164,OFF-BI-10001196,CA-2014-103989
6165,FUR-FU-10003981,CA-2014-103989
6166,FUR-FU-10002508,CA-2014-103989
6167,TEC-AC-10002647,CA-2014-103989
6168,OFF-PA-10002377,CA-2015-142433
6169,OFF-PA-10004530,CA-2015-132815
6170,OFF-PA-10002986,CA-2014-101266
6171,OFF-BI-10000948,CA-2016-141523
6172,OFF-AR-10001545,CA-2016-141523
6173,OFF-BI-10001758,US-2014-106299
6174,TEC-AC-10003237,US-2014-106299
6175,OFF-ST-10002011,US-2014-106299
6176,FUR-CH-10000309,CA-2015-158421
6177,OFF-ST-10002444,CA-2015-158421
6178,OFF-EN-10001453,CA-2015-158421
6179,OFF-PA-10001801,CA-2015-158421
6180,OFF-ST-10000563,CA-2015-158421
6181,TEC-PH-10000369,CA-2015-158421
6182,TEC-PH-10002538,CA-2015-158421
6183,OFF-BI-10000050,CA-2015-158421
6184,OFF-ST-10004186,CA-2015-158421
6185,FUR-CH-10004218,CA-2016-143609
6186,OFF-AR-10002952,CA-2015-138331
6187,OFF-ST-10003058,CA-2015-138954
6188,OFF-BI-10003963,CA-2015-138954
6189,OFF-AR-10001955,CA-2015-138954
6190,TEC-PH-10004345,CA-2017-157903
6191,FUR-FU-10003192,CA-2016-157259
6192,OFF-ST-10001325,CA-2017-107986
6193,OFF-PA-10000019,CA-2017-104927
6194,OFF-BI-10003429,CA-2017-104927
6195,OFF-PA-10000176,CA-2017-104927
6196,TEC-PH-10004165,CA-2017-113453
6197,OFF-ST-10000352,CA-2017-113453
6198,OFF-PA-10000726,CA-2015-149909
6199,TEC-PH-10001536,CA-2015-149909
6200,OFF-PA-10001790,CA-2015-149909
6201,TEC-CO-10001766,CA-2015-146675
6202,TEC-AC-10004396,CA-2015-146675
6203,FUR-CH-10001708,CA-2016-118332
6204,TEC-PH-10001305,CA-2016-133669
6205,FUR-FU-10002885,CA-2017-145660
6206,OFF-PA-10000726,CA-2016-133697
6207,OFF-FA-10003112,CA-2016-133697
6208,FUR-CH-10002372,CA-2016-133697
6209,OFF-ST-10000563,CA-2017-148138
6210,OFF-BI-10003925,CA-2017-119809
6211,OFF-ST-10003306,CA-2017-119809
6212,FUR-FU-10001475,CA-2017-119809
6213,OFF-FA-10003495,CA-2017-149944
6214,OFF-AP-10004708,CA-2017-149944
6215,OFF-EN-10001219,CA-2014-128538
6216,FUR-FU-10000087,CA-2015-161711
6217,OFF-EN-10001539,CA-2015-161711
6218,TEC-PH-10004897,US-2015-129553
6219,TEC-PH-10001300,CA-2016-160220
6220,TEC-PH-10001557,CA-2016-160220
6221,OFF-ST-10000617,CA-2016-160220
6222,OFF-LA-10000121,US-2017-157224
6223,FUR-FU-10000087,CA-2017-140627
6224,OFF-AR-10000422,CA-2017-140627
6225,OFF-ST-10004123,CA-2017-140627
6226,FUR-BO-10003660,CA-2015-133445
6227,FUR-CH-10000422,CA-2015-133445
6228,TEC-PH-10002923,CA-2014-148782
6229,TEC-PH-10004093,CA-2016-148208
6230,TEC-AC-10000171,CA-2016-148208
6231,OFF-AR-10001166,CA-2017-127656
6232,FUR-CH-10003199,US-2017-142188
6233,OFF-PA-10002005,US-2017-142188
6234,OFF-PA-10004101,US-2017-142188
6235,OFF-BI-10004600,US-2017-142188
6236,TEC-PH-10000127,US-2017-142188
6237,OFF-EN-10004386,CA-2016-144400
6238,OFF-BI-10004506,US-2016-155180
6239,FUR-FU-10004597,CA-2015-134075
6240,OFF-ST-10001496,CA-2015-134075
6241,OFF-BI-10004236,US-2016-131912
