product_id,category_id
OFF-ST-10003716,13
OFF-ST-10003716,14
OFF-ST-10003716,15
TEC-PH-10004586,8
TEC-PH-10004586,12
TEC-PH-10004586,16
TEC-PH-10004586,17
OFF-BI-10004236,3
OFF-BI-10004236,5
OFF-BI-10004236,7
OFF-BI-10004236,9
OFF-BI-10004236,10
OFF-BI-10004236,11
OFF-BI-10004236,13
OFF-BI-10004236,14
OFF-BI-10004236,15
OFF-AR-10000422,3
OFF-AR-10000422,5
OFF-AR-10000422,7
OFF-AR-10000422,9
OFF-AR-10000422,10
OFF-AR-10000422,11
OFF-AR-10000422,13
OFF-AR-10000422,14
OFF-AR-10000422,15
OFF-PA-10002870,3
OFF-PA-10002870,5
OFF-PA-10002870,7
OFF-PA-10002870,9
OFF-PA-10002870,10
OFF-PA-10002870,11
OFF-PA-10002870,13
OFF-PA-10002870,14
OFF-PA-10002870,15
OFF-ST-10000563,3
OFF-ST-10000563,5
OFF-ST-10000563,7
OFF-ST-10000563,9
OFF-ST-10000563,10
OFF-ST-10000563,11
OFF-ST-10000563,13
OFF-ST-10000563,14
OFF-ST-10000563,15
OFF-BI-10002854,3
OFF-BI-10002854,5
OFF-BI-10002854,7
OFF-BI-10002854,9
OFF-BI-10002854,10
OFF-BI-10002854,11
OFF-BI-10002854,13
OFF-BI-10002854,14
OFF-BI-10002854,15
FUR-CH-10001973,1
FUR-CH-10001973,2
FUR-CH-10001973,4
FUR-CH-10001973,6
TEC-AC-10000580,8
TEC-AC-10000580,12
TEC-AC-10000580,16
TEC-AC-10000580,17
OFF-AR-10004022,3
OFF-AR-10004022,5
OFF-AR-10004022,7
OFF-AR-10004022,9
OFF-AR-10004022,10
OFF-AR-10004022,11
OFF-AR-10004022,13
OFF-AR-10004022,14
OFF-AR-10004022,15
TEC-AC-10004209,8
TEC-AC-10004209,12
TEC-AC-10004209,16
TEC-AC-10004209,17
TEC-AC-10000023,8
TEC-AC-10000023,12
TEC-AC-10000023,16
TEC-AC-10000023,17
TEC-PH-10003505,8
TEC-PH-10003505,12
TEC-PH-10003505,16
TEC-PH-10003505,17
OFF-LA-10000121,3
OFF-LA-10000121,5
OFF-LA-10000121,7
OFF-LA-10000121,9
OFF-LA-10000121,10
OFF-LA-10000121,11
OFF-LA-10000121,13
OFF-LA-10000121,14
OFF-LA-10000121,15
OFF-BI-10002026,3
OFF-BI-10002026,5
OFF-BI-10002026,7
OFF-BI-10002026,9
OFF-BI-10002026,10
OFF-BI-10002026,11
OFF-BI-10002026,13
OFF-BI-10002026,14
OFF-BI-10002026,15
OFF-PA-10000994,3
OFF-PA-10000994,5
OFF-PA-10000994,7
OFF-PA-10000994,9
OFF-PA-10000994,10
OFF-PA-10000994,11
OFF-PA-10000994,13
OFF-PA-10000994,14
OFF-PA-10000994,15
OFF-BI-10002813,3
OFF-BI-10002813,5
OFF-BI-10002813,7
OFF-BI-10002813,9
OFF-BI-10002813,10
OFF-BI-10002813,11
OFF-BI-10002813,13
OFF-BI-10002813,14
OFF-BI-10002813,15
OFF-AR-10004817,3
OFF-AR-10004817,5
OFF-AR-10004817,7
OFF-AR-10004817,9
OFF-AR-10004817,10
OFF-AR-10004817,11
OFF-AR-10004817,13
OFF-AR-10004817,14
OFF-AR-10004817,15
OFF-AR-10001860,3
OFF-AR-10001860,5
OFF-AR-10001860,7
OFF-AR-10001860,9
OFF-AR-10001860,10
OFF-AR-10001860,11
OFF-AR-10001860,13
OFF-AR-10001860,14
OFF-AR-10001860,15
OFF-BI-10004970,3
OFF-BI-10004970,5
OFF-BI-10004970,7
OFF-BI-10004970,9
OFF-BI-10004970,10
OFF-BI-10004970,11
OFF-BI-10004970,13
OFF-BI-10004970,14
OFF-BI-10004970,15
OFF-PA-10002968,3
OFF-PA-10002968,5
OFF-PA-10002968,7
OFF-PA-10002968,9
OFF-PA-10002968,10
OFF-PA-10002968,11
OFF-PA-10002968,13
OFF-PA-10002968,14
OFF-PA-10002968,15
FUR-BO-10003433,1
FUR-BO-10003433,2
FUR-BO-10003433,4
FUR-BO-10003433,6
FUR-FU-10002554,1
FUR-FU-10002554,2
FUR-FU-10002554,4
FUR-FU-10002554,6
TEC-PH-10003437,8
TEC-PH-10003437,12
TEC-PH-10003437,16
TEC-PH-10003437,17
OFF-AP-10003971,3
OFF-AP-10003971,5
OFF-AP-10003971,7
OFF-AP-10003971,9
OFF-AP-10003971,10
OFF-AP-10003971,11
OFF-AP-10003971,13
OFF-AP-10003971,14
OFF-AP-10003971,15
FUR-CH-10003846,1
FUR-CH-10003846,2
FUR-CH-10003846,4
FUR-CH-10003846,6
OFF-LA-10001404,3
OFF-LA-10001404,5
OFF-LA-10001404,7
OFF-LA-10001404,9
OFF-LA-10001404,10
OFF-LA-10001404,11
OFF-LA-10001404,13
OFF-LA-10001404,14
OFF-LA-10001404,15
OFF-LA-10001474,3
OFF-LA-10001474,5
OFF-LA-10001474,7
OFF-LA-10001474,9
OFF-LA-10001474,10
OFF-LA-10001474,11
OFF-LA-10001474,13
OFF-LA-10001474,14
OFF-LA-10001474,15
OFF-PA-10003072,3
OFF-PA-10003072,5
OFF-PA-10003072,7
OFF-PA-10003072,9
OFF-PA-10003072,10
OFF-PA-10003072,11
OFF-PA-10003072,13
OFF-PA-10003072,14
OFF-PA-10003072,15
FUR-FU-10004960,1
FUR-FU-10004960,2
FUR-FU-10004960,4
FUR-FU-10004960,6
TEC-AC-10003116,8
TEC-AC-10003116,12
TEC-AC-10003116,16
TEC-AC-10003116,17
OFF-AP-10004859,3
OFF-AP-10004859,5
OFF-AP-10004859,7
OFF-AP-10004859,9
OFF-AP-10004859,10
OFF-AP-10004859,11
OFF-AP-10004859,13
OFF-AP-10004859,14
OFF-AP-10004859,15
OFF-PA-10002659,3
OFF-PA-10002659,5
OFF-PA-10002659,7
OFF-PA-10002659,9
OFF-PA-10002659,10
OFF-PA-10002659,11
OFF-PA-10002659,13
OFF-PA-10002659,14
OFF-PA-10002659,15
OFF-BI-10004139,3
OFF-BI-10004139,5
OFF-BI-10004139,7
OFF-BI-10004139,9
OFF-BI-10004139,10
OFF-BI-10004139,11
OFF-BI-10004139,13
OFF-BI-10004139,14
OFF-BI-10004139,15
OFF-AR-10002818,3
OFF-AR-10002818,5
OFF-AR-10002818,7
OFF-AR-10002818,9
OFF-AR-10002818,10
OFF-AR-10002818,11
OFF-AR-10002818,13
OFF-AR-10002818,14
OFF-AR-10002818,15
OFF-AP-10001303,3
OFF-AP-10001303,5
OFF-AP-10001303,7
OFF-AP-10001303,9
OFF-AP-10001303,10
OFF-AP-10001303,11
OFF-AP-10001303,13
OFF-AP-10001303,14
OFF-AP-10001303,15
OFF-ST-10002574,3
OFF-ST-10002574,5
OFF-ST-10002574,7
OFF-ST-10002574,9
OFF-ST-10002574,10
OFF-ST-10002574,11
OFF-ST-10002574,13
OFF-ST-10002574,14
OFF-ST-10002574,15
FUR-FU-10004018,1
FUR-FU-10004018,2
FUR-FU-10004018,4
FUR-FU-10004018,6
TEC-PH-10002549,8
TEC-PH-10002549,12
TEC-PH-10002549,16
TEC-PH-10002549,17
OFF-PA-10004911,3
OFF-PA-10004911,5
OFF-PA-10004911,7
OFF-PA-10004911,9
OFF-PA-10004911,10
OFF-PA-10004911,11
OFF-PA-10004911,13
OFF-PA-10004911,14
OFF-PA-10004911,15
TEC-MA-10002178,8
TEC-MA-10002178,12
TEC-MA-10002178,16
TEC-MA-10002178,17
OFF-AR-10000411,3
OFF-AR-10000411,5
OFF-AR-10000411,7
OFF-AR-10000411,9
OFF-AR-10000411,10
OFF-AR-10000411,11
OFF-AR-10000411,13
OFF-AR-10000411,14
OFF-AR-10000411,15
OFF-LA-10000262,3
OFF-LA-10000262,5
OFF-LA-10000262,7
OFF-LA-10000262,9
OFF-LA-10000262,10
OFF-LA-10000262,11
OFF-LA-10000262,13
OFF-LA-10000262,14
OFF-LA-10000262,15
OFF-PA-10000466,3
OFF-PA-10000466,5
OFF-PA-10000466,7
OFF-PA-10000466,9
OFF-PA-10000466,10
OFF-PA-10000466,11
OFF-PA-10000466,13
OFF-PA-10000466,14
OFF-PA-10000466,15
OFF-AR-10003829,3
OFF-AR-10003829,5
OFF-AR-10003829,7
OFF-AR-10003829,9
OFF-AR-10003829,10
OFF-AR-10003829,11
OFF-AR-10003829,13
OFF-AR-10003829,14
OFF-AR-10003829,15
OFF-BI-10001758,3
OFF-BI-10001758,5
OFF-BI-10001758,7
OFF-BI-10001758,9
OFF-BI-10001758,10
OFF-BI-10001758,11
OFF-BI-10001758,13
OFF-BI-10001758,14
OFF-BI-10001758,15
OFF-BI-10000136,3
OFF-BI-10000136,5
OFF-BI-10000136,7
OFF-BI-10000136,9
OFF-BI-10000136,10
OFF-BI-10000136,11
OFF-BI-10000136,13
OFF-BI-10000136,14
OFF-BI-10000136,15
OFF-ST-10000649,3
OFF-ST-10000649,5
OFF-ST-10000649,7
OFF-ST-10000649,9
OFF-ST-10000649,10
OFF-ST-10000649,11
OFF-ST-10000649,13
OFF-ST-10000649,14
OFF-ST-10000649,15
OFF-PA-10003641,3
OFF-PA-10003641,5
OFF-PA-10003641,7
OFF-PA-10003641,9
OFF-PA-10003641,10
OFF-PA-10003641,11
OFF-PA-10003641,13
OFF-PA-10003641,14
OFF-PA-10003641,15
FUR-CH-10002961,1
FUR-CH-10002961,2
FUR-CH-10002961,4
FUR-CH-10002961,6
OFF-PA-10004041,3
OFF-PA-10004041,5
OFF-PA-10004041,7
OFF-PA-10004041,9
OFF-PA-10004041,10
OFF-PA-10004041,11
OFF-PA-10004041,13
OFF-PA-10004041,14
OFF-PA-10004041,15
TEC-PH-10001336,8
TEC-PH-10001336,12
TEC-PH-10001336,16
TEC-PH-10001336,17
TEC-MA-10003183,8
TEC-MA-10003183,12
TEC-MA-10003183,16
TEC-MA-10003183,17
TEC-AC-10001314,8
TEC-AC-10001314,12
TEC-AC-10001314,16
TEC-AC-10001314,17
TEC-AC-10004510,8
TEC-AC-10004510,12
TEC-AC-10004510,16
TEC-AC-10004510,17
OFF-BI-10000042,3
OFF-BI-10000042,5
OFF-BI-10000042,7
OFF-BI-10000042,9
OFF-BI-10000042,10
OFF-BI-10000042,11
OFF-BI-10000042,13
OFF-BI-10000042,14
OFF-BI-10000042,15
FUR-TA-10003008,1
FUR-TA-10003008,2
FUR-TA-10003008,4
FUR-TA-10003008,6
OFF-AP-10003590,3
OFF-AP-10003590,5
OFF-AP-10003590,7
OFF-AP-10003590,9
OFF-AP-10003590,10
OFF-AP-10003590,11
OFF-AP-10003590,13
OFF-AP-10003590,14
OFF-AP-10003590,15
OFF-PA-10000806,3
OFF-PA-10000806,5
OFF-PA-10000806,7
OFF-PA-10000806,9
OFF-PA-10000806,10
OFF-PA-10000806,11
OFF-PA-10000806,13
OFF-PA-10000806,14
OFF-PA-10000806,15
OFF-AR-10000896,3
OFF-AR-10000896,5
OFF-AR-10000896,7
OFF-AR-10000896,9
OFF-AR-10000896,10
OFF-AR-10000896,11
OFF-AR-10000896,13
OFF-AR-10000896,14
OFF-AR-10000896,15
TEC-PH-10002310,8
TEC-PH-10002310,12
TEC-PH-10002310,16
TEC-PH-10002310,17
OFF-ST-10002289,3
OFF-ST-10002289,5
OFF-ST-10002289,7
OFF-ST-10002289,9
OFF-ST-10002289,10
OFF-ST-10002289,11
OFF-ST-10002289,13
OFF-ST-10002289,14
OFF-ST-10002289,15
OFF-PA-10001289,3
OFF-PA-10001289,5
OFF-PA-10001289,7
OFF-PA-10001289,9
OFF-PA-10001289,10
OFF-PA-10001289,11
OFF-PA-10001289,13
OFF-PA-10001289,14
OFF-PA-10001289,15
OFF-FA-10000053,3
OFF-FA-10000053,5
OFF-FA-10000053,7
OFF-FA-10000053,9
OFF-FA-10000053,10
OFF-FA-10000053,11
OFF-FA-10000053,13
OFF-FA-10000053,14
OFF-FA-10000053,15
OFF-EN-10003001,3
OFF-EN-10003001,5
OFF-EN-10003001,7
OFF-EN-10003001,9
OFF-EN-10003001,10
OFF-EN-10003001,11
OFF-EN-10003001,13
OFF-EN-10003001,14
OFF-EN-10003001,15
FUR-TA-10002958,1
FUR-TA-10002958,2
FUR-TA-10002958,4
FUR-TA-10002958,6
FUR-TA-10001676,1
FUR-TA-10001676,2
FUR-TA-10001676,4
FUR-TA-10001676,6
OFF-BI-10000822,3
OFF-BI-10000822,5
OFF-BI-10000822,7
OFF-BI-10000822,9
OFF-BI-10000822,10
OFF-BI-10000822,11
OFF-BI-10000822,13
OFF-BI-10000822,14
OFF-BI-10000822,15
OFF-PA-10004888,3
OFF-PA-10004888,5
OFF-PA-10004888,7
OFF-PA-10004888,9
OFF-PA-10004888,10
OFF-PA-10004888,11
OFF-PA-10004888,13
OFF-PA-10004888,14
OFF-PA-10004888,15
FUR-TA-10002622,1
FUR-TA-10002622,2
FUR-TA-10002622,4
FUR-TA-10002622,6
OFF-PA-10000418,3
OFF-PA-10000418,5
OFF-PA-10000418,7
OFF-PA-10000418,9
OFF-PA-10000418,10
OFF-PA-10000418,11
OFF-PA-10000418,13
OFF-PA-10000418,14
OFF-PA-10000418,15
FUR-TA-10001039,1
FUR-TA-10001039,2
FUR-TA-10001039,4
FUR-TA-10001039,6
OFF-AR-10002240,3
OFF-AR-10002240,5
OFF-AR-10002240,7
OFF-AR-10002240,9
OFF-AR-10002240,10
OFF-AR-10002240,11
OFF-AR-10002240,13
OFF-AR-10002240,14
OFF-AR-10002240,15
OFF-BI-10002867,3
OFF-BI-10002867,5
OFF-BI-10002867,7
OFF-BI-10002867,9
OFF-BI-10002867,10
OFF-BI-10002867,11
OFF-BI-10002867,13
OFF-BI-10002867,14
OFF-BI-10002867,15
FUR-FU-10003976,1
FUR-FU-10003976,2
FUR-FU-10003976,4
FUR-FU-10003976,6
TEC-PH-10002922,8
TEC-PH-10002922,12
TEC-PH-10002922,16
TEC-PH-10002922,17
OFF-PA-10000501,3
OFF-PA-10000501,5
OFF-PA-10000501,7
OFF-PA-10000501,9
OFF-PA-10000501,10
OFF-PA-10000501,11
OFF-PA-10000501,13
OFF-PA-10000501,14
OFF-PA-10000501,15
OFF-AP-10004980,3
OFF-AP-10004980,5
OFF-AP-10004980,7
OFF-AP-10004980,9
OFF-AP-10004980,10
OFF-AP-10004980,11
OFF-AP-10004980,13
OFF-AP-10004980,14
OFF-AP-10004980,15
TEC-PH-10001750,8
TEC-PH-10001750,12
TEC-PH-10001750,16
TEC-PH-10001750,17
OFF-BI-10003708,3
OFF-BI-10003708,5
OFF-BI-10003708,7
OFF-BI-10003708,9
OFF-BI-10003708,10
OFF-BI-10003708,11
OFF-BI-10003708,13
OFF-BI-10003708,14
OFF-BI-10003708,15
OFF-BI-10001191,3
OFF-BI-10001191,5
OFF-BI-10001191,7
OFF-BI-10001191,9
OFF-BI-10001191,10
OFF-BI-10001191,11
OFF-BI-10001191,13
OFF-BI-10001191,14
OFF-BI-10001191,15
OFF-PA-10003673,3
OFF-PA-10003673,5
OFF-PA-10003673,7
OFF-PA-10003673,9
OFF-PA-10003673,10
OFF-PA-10003673,11
OFF-PA-10003673,13
OFF-PA-10003673,14
OFF-PA-10003673,15
OFF-PA-10001639,3
OFF-PA-10001639,5
OFF-PA-10001639,7
OFF-PA-10001639,9
OFF-PA-10001639,10
OFF-PA-10001639,11
OFF-PA-10001639,13
OFF-PA-10001639,14
OFF-PA-10001639,15
TEC-AC-10004975,8
TEC-AC-10004975,12
TEC-AC-10004975,16
TEC-AC-10004975,17
OFF-BI-10004364,3
OFF-BI-10004364,5
OFF-BI-10004364,7
OFF-BI-10004364,9
OFF-BI-10004364,10
OFF-BI-10004364,11
OFF-BI-10004364,13
OFF-BI-10004364,14
OFF-BI-10004364,15
OFF-PA-10001712,3
OFF-PA-10001712,5
OFF-PA-10001712,7
OFF-PA-10001712,9
OFF-PA-10001712,10
OFF-PA-10001712,11
OFF-PA-10001712,13
OFF-PA-10001712,14
OFF-PA-10001712,15
FUR-CH-10004289,1
FUR-CH-10004289,2
FUR-CH-10004289,4
FUR-CH-10004289,6
TEC-PH-10002564,8
TEC-PH-10002564,12
TEC-PH-10002564,16
TEC-PH-10002564,17
OFF-BI-10004876,3
OFF-BI-10004876,5
OFF-BI-10004876,7
OFF-BI-10004876,9
OFF-BI-10004876,10
OFF-BI-10004876,11
OFF-BI-10004876,13
OFF-BI-10004876,14
OFF-BI-10004876,15
TEC-PH-10004348,8
TEC-PH-10004348,12
TEC-PH-10004348,16
TEC-PH-10004348,17
OFF-BI-10004352,3
OFF-BI-10004352,5
OFF-BI-10004352,7
OFF-BI-10004352,9
OFF-BI-10004352,10
OFF-BI-10004352,11
OFF-BI-10004352,13
OFF-BI-10004352,14
OFF-BI-10004352,15
OFF-BI-10000666,3
OFF-BI-10000666,5
OFF-BI-10000666,7
OFF-BI-10000666,9
OFF-BI-10000666,10
OFF-BI-10000666,11
OFF-BI-10000666,13
OFF-BI-10000666,14
OFF-BI-10000666,15
TEC-MA-10000010,8
TEC-MA-10000010,12
TEC-MA-10000010,16
TEC-MA-10000010,17
OFF-BI-10000977,3
OFF-BI-10000977,5
OFF-BI-10000977,7
OFF-BI-10000977,9
OFF-BI-10000977,10
OFF-BI-10000977,11
OFF-BI-10000977,13
OFF-BI-10000977,14
OFF-BI-10000977,15
FUR-TA-10002530,1
FUR-TA-10002530,2
FUR-TA-10002530,4
FUR-TA-10002530,6
FUR-FU-10001473,1
FUR-FU-10001473,2
FUR-FU-10001473,4
FUR-FU-10001473,6
OFF-BI-10001765,3
OFF-BI-10001765,5
OFF-BI-10001765,7
OFF-BI-10001765,9
OFF-BI-10001765,10
OFF-BI-10001765,11
OFF-BI-10001765,13
OFF-BI-10001765,14
OFF-BI-10001765,15
FUR-CH-10000847,1
FUR-CH-10000847,2
FUR-CH-10000847,4
FUR-CH-10000847,6
OFF-PA-10001293,3
OFF-PA-10001293,5
OFF-PA-10001293,7
OFF-PA-10001293,9
OFF-PA-10001293,10
OFF-PA-10001293,11
OFF-PA-10001293,13
OFF-PA-10001293,14
OFF-PA-10001293,15
OFF-AR-10000634,3
OFF-AR-10000634,5
OFF-AR-10000634,7
OFF-AR-10000634,9
OFF-AR-10000634,10
OFF-AR-10000634,11
OFF-AR-10000634,13
OFF-AR-10000634,14
OFF-AR-10000634,15
FUR-FU-10004270,1
FUR-FU-10004270,2
FUR-FU-10004270,4
FUR-FU-10004270,6
OFF-AR-10003770,3
OFF-AR-10003770,5
OFF-AR-10003770,7
OFF-AR-10003770,9
OFF-AR-10003770,10
OFF-AR-10003770,11
OFF-AR-10003770,13
OFF-AR-10003770,14
OFF-AR-10003770,15
OFF-LA-10003121,3
OFF-LA-10003121,5
OFF-LA-10003121,7
OFF-LA-10003121,9
OFF-LA-10003121,10
OFF-LA-10003121,11
OFF-LA-10003121,13
OFF-LA-10003121,14
OFF-LA-10003121,15
OFF-PA-10002262,3
OFF-PA-10002262,5
OFF-PA-10002262,7
OFF-PA-10002262,9
OFF-PA-10002262,10
OFF-PA-10002262,11
OFF-PA-10002262,13
OFF-PA-10002262,14
OFF-PA-10002262,15
OFF-PA-10002464,3
OFF-PA-10002464,5
OFF-PA-10002464,7
OFF-PA-10002464,9
OFF-PA-10002464,10
OFF-PA-10002464,11
OFF-PA-10002464,13
OFF-PA-10002464,14
OFF-PA-10002464,15
OFF-ST-10002214,3
OFF-ST-10002214,5
OFF-ST-10002214,7
OFF-ST-10002214,9
OFF-ST-10002214,10
OFF-ST-10002214,11
OFF-ST-10002214,13
OFF-ST-10002214,14
OFF-ST-10002214,15
OFF-PA-10000130,3
OFF-PA-10000130,5
OFF-PA-10000130,7
OFF-PA-10000130,9
OFF-PA-10000130,10
OFF-PA-10000130,11
OFF-PA-10000130,13
OFF-PA-10000130,14
OFF-PA-10000130,15
TEC-AC-10000865,8
TEC-AC-10000865,12
TEC-AC-10000865,16
TEC-AC-10000865,17
OFF-FA-10003021,3
OFF-FA-10003021,5
OFF-FA-10003021,7
OFF-FA-10003021,9
OFF-FA-10003021,10
OFF-FA-10003021,11
OFF-FA-10003021,13
OFF-FA-10003021,14
OFF-FA-10003021,15
TEC-PH-10003580,8
TEC-PH-10003580,12
TEC-PH-10003580,16
TEC-PH-10003580,17
TEC-AC-10001109,8
TEC-AC-10001109,12
TEC-AC-10001109,16
TEC-AC-10001109,17
OFF-PA-10001838,3
OFF-PA-10001838,5
OFF-PA-10001838,7
OFF-PA-10001838,9
OFF-PA-10001838,10
OFF-PA-10001838,11
OFF-PA-10001838,13
OFF-PA-10001838,14
OFF-PA-10001838,15
OFF-ST-10004950,3
OFF-ST-10004950,5
OFF-ST-10004950,7
OFF-ST-10004950,9
OFF-ST-10004950,10
OFF-ST-10004950,11
OFF-ST-10004950,13
OFF-ST-10004950,14
OFF-ST-10004950,15
OFF-PA-10003823,3
OFF-PA-10003823,5
OFF-PA-10003823,7
OFF-PA-10003823,9
OFF-PA-10003823,10
OFF-PA-10003823,11
OFF-PA-10003823,13
OFF-PA-10003823,14
OFF-PA-10003823,15
TEC-PH-10001300,8
TEC-PH-10001300,12
TEC-PH-10001300,16
TEC-PH-10001300,17
FUR-TA-10003715,1
FUR-TA-10003715,2
FUR-TA-10003715,4
FUR-TA-10003715,6
TEC-MA-10004458,8
TEC-MA-10004458,12
TEC-MA-10004458,16
TEC-MA-10004458,17
OFF-BI-10004965,3
OFF-BI-10004965,5
OFF-BI-10004965,7
OFF-BI-10004965,9
OFF-BI-10004965,10
OFF-BI-10004965,11
OFF-BI-10004965,13
OFF-BI-10004965,14
OFF-BI-10004965,15
OFF-AR-10001419,3
OFF-AR-10001419,5
OFF-AR-10001419,7
OFF-AR-10001419,9
OFF-AR-10001419,10
OFF-AR-10001419,11
OFF-AR-10001419,13
OFF-AR-10001419,14
OFF-AR-10001419,15
OFF-PA-10002586,3
OFF-PA-10002586,5
OFF-PA-10002586,7
OFF-PA-10002586,9
OFF-PA-10002586,10
OFF-PA-10002586,11
OFF-PA-10002586,13
OFF-PA-10002586,14
OFF-PA-10002586,15
OFF-AR-10002221,3
OFF-AR-10002221,5
OFF-AR-10002221,7
OFF-AR-10002221,9
OFF-AR-10002221,10
OFF-AR-10002221,11
OFF-AR-10002221,13
OFF-AR-10002221,14
OFF-AR-10002221,15
FUR-FU-10002456,1
FUR-FU-10002456,2
FUR-FU-10002456,4
FUR-FU-10002456,6
OFF-FA-10004968,3
OFF-FA-10004968,5
OFF-FA-10004968,7
OFF-FA-10004968,9
OFF-FA-10004968,10
OFF-FA-10004968,11
OFF-FA-10004968,13
OFF-FA-10004968,14
OFF-FA-10004968,15
OFF-PA-10001274,3
OFF-PA-10001274,5
OFF-PA-10001274,7
OFF-PA-10001274,9
OFF-PA-10001274,10
OFF-PA-10001274,11
OFF-PA-10001274,13
OFF-PA-10001274,14
OFF-PA-10001274,15
OFF-PA-10001125,3
OFF-PA-10001125,5
OFF-PA-10001125,7
OFF-PA-10001125,9
OFF-PA-10001125,10
OFF-PA-10001125,11
OFF-PA-10001125,13
OFF-PA-10001125,14
OFF-PA-10001125,15
OFF-ST-10000344,3
OFF-ST-10000344,5
OFF-ST-10000344,7
OFF-ST-10000344,9
OFF-ST-10000344,10
OFF-ST-10000344,11
OFF-ST-10000344,13
OFF-ST-10000344,14
OFF-ST-10000344,15
OFF-ST-10003324,3
OFF-ST-10003324,5
OFF-ST-10003324,7
OFF-ST-10003324,9
OFF-ST-10003324,10
OFF-ST-10003324,11
OFF-ST-10003324,13
OFF-ST-10003324,14
OFF-ST-10003324,15
OFF-ST-10000419,3
OFF-ST-10000419,5
OFF-ST-10000419,7
OFF-ST-10000419,9
OFF-ST-10000419,10
OFF-ST-10000419,11
OFF-ST-10000419,13
OFF-ST-10000419,14
OFF-ST-10000419,15
OFF-AP-10001626,3
OFF-AP-10001626,5
OFF-AP-10001626,7
OFF-AP-10001626,9
OFF-AP-10001626,10
OFF-AP-10001626,11
OFF-AP-10001626,13
OFF-AP-10001626,14
OFF-AP-10001626,15
FUR-FU-10003981,1
FUR-FU-10003981,2
FUR-FU-10003981,4
FUR-FU-10003981,6
OFF-ST-10001291,3
OFF-ST-10001291,5
OFF-ST-10001291,7
OFF-ST-10001291,9
OFF-ST-10001291,10
OFF-ST-10001291,11
OFF-ST-10001291,13
OFF-ST-10001291,14
OFF-ST-10001291,15
OFF-AP-10004868,3
OFF-AP-10004868,5
OFF-AP-10004868,7
OFF-AP-10004868,9
OFF-AP-10004868,10
OFF-AP-10004868,11
OFF-AP-10004868,13
OFF-AP-10004868,14
OFF-AP-10004868,15
OFF-LA-10002195,3
OFF-LA-10002195,5
OFF-LA-10002195,7
OFF-LA-10002195,9
OFF-LA-10002195,10
OFF-LA-10002195,11
OFF-LA-10002195,13
OFF-LA-10002195,14
OFF-LA-10002195,15
OFF-AR-10001315,3
OFF-AR-10001315,5
OFF-AR-10001315,7
OFF-AR-10001315,9
OFF-AR-10001315,10
OFF-AR-10001315,11
OFF-AR-10001315,13
OFF-AR-10001315,14
OFF-AR-10001315,15
OFF-EN-10003134,3
OFF-EN-10003134,5
OFF-EN-10003134,7
OFF-EN-10003134,9
OFF-EN-10003134,10
OFF-EN-10003134,11
OFF-EN-10003134,13
OFF-EN-10003134,14
OFF-EN-10003134,15
OFF-AR-10001955,3
OFF-AR-10001955,5
OFF-AR-10001955,7
OFF-AR-10001955,9
OFF-AR-10001955,10
OFF-AR-10001955,11
OFF-AR-10001955,13
OFF-AR-10001955,14
OFF-AR-10001955,15
OFF-LA-10001641,3
OFF-LA-10001641,5
OFF-LA-10001641,7
OFF-LA-10001641,9
OFF-LA-10001641,10
OFF-LA-10001641,11
OFF-LA-10001641,13
OFF-LA-10001641,14
OFF-LA-10001641,15
OFF-ST-10001370,3
OFF-ST-10001370,5
OFF-ST-10001370,7
OFF-ST-10001370,9
OFF-ST-10001370,10
OFF-ST-10001370,11
OFF-ST-10001370,13
OFF-ST-10001370,14
OFF-ST-10001370,15
TEC-AC-10003038,8
TEC-AC-10003038,12
TEC-AC-10003038,16
TEC-AC-10003038,17
OFF-BI-10000088,3
OFF-BI-10000088,5
OFF-BI-10000088,7
OFF-BI-10000088,9
OFF-BI-10000088,10
OFF-BI-10000088,11
OFF-BI-10000088,13
OFF-BI-10000088,14
OFF-BI-10000088,15
OFF-AR-10003504,3
OFF-AR-10003504,5
OFF-AR-10003504,7
OFF-AR-10003504,9
OFF-AR-10003504,10
OFF-AR-10003504,11
OFF-AR-10003504,13
OFF-AR-10003504,14
OFF-AR-10003504,15
OFF-EN-10003160,3
OFF-EN-10003160,5
OFF-EN-10003160,7
OFF-EN-10003160,9
OFF-EN-10003160,10
OFF-EN-10003160,11
OFF-EN-10003160,13
OFF-EN-10003160,14
OFF-EN-10003160,15
TEC-AC-10003280,8
TEC-AC-10003280,12
TEC-AC-10003280,16
TEC-AC-10003280,17
TEC-PH-10000169,8
TEC-PH-10000169,12
TEC-PH-10000169,16
TEC-PH-10000169,17
OFF-PA-10001526,3
OFF-PA-10001526,5
OFF-PA-10001526,7
OFF-PA-10001526,9
OFF-PA-10001526,10
OFF-PA-10001526,11
OFF-PA-10001526,13
OFF-PA-10001526,14
OFF-PA-10001526,15
OFF-AP-10004336,3
OFF-AP-10004336,5
OFF-AP-10004336,7
OFF-AP-10004336,9
OFF-AP-10004336,10
OFF-AP-10004336,11
OFF-AP-10004336,13
OFF-AP-10004336,14
OFF-AP-10004336,15
OFF-PA-10001357,3
OFF-PA-10001357,5
OFF-PA-10001357,7
OFF-PA-10001357,9
OFF-PA-10001357,10
OFF-PA-10001357,11
OFF-PA-10001357,13
OFF-PA-10001357,14
OFF-PA-10001357,15
OFF-FA-10000992,3
OFF-FA-10000992,5
OFF-FA-10000992,7
OFF-FA-10000992,9
